Make,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
BMW, 1 Series,2017,Manual,16791,Petrol,145,53.3,1.5,14000
BMW, X3,2016,Automatic,34208,Diesel,145,54.3,2,22000
BMW, 1 Series,2017,Manual,18067,Petrol,20,68.9,0,12800
BMW, 3 Series,2016,Manual,31474,Petrol,150,48.7,2,13000
BMW, X1,2017,Automatic,18911,Diesel,145,65.7,2,17400
BMW, X1,2016,Manual,20737,Diesel,125,60.1,2,16000
BMW, X1,2017,Manual,25080,Diesel,125,58.9,2,16395
BMW, 3 Series,2008,Automatic,100790,Diesel,165,51.4,2,5750
BMW, 3 Series,2006,Manual,105000,Petrol,240,38.7,2,2500
BMW, 1 Series,2009,Automatic,103735,Petrol,205,44.1,1.6,3500
BMW, 3 Series,2012,Manual,94111,Diesel,30,62.8,2,7000
BMW, 3 Series,2010,Manual,93261,Diesel,125,60.1,2,6295
BMW, 3 Series,2013,Manual,56000,Diesel,125,60.1,2,10750
BMW, 3 Series,2016,Automatic,48142,Diesel,145,53.3,3,17000
BMW, 2 Series,2017,Automatic,17814,Petrol,145,47.9,2,18700
BMW, X1,2016,Manual,47908,Diesel,125,60.1,2,16000
BMW, 2 Series,2017,Automatic,22124,Hybrid,0,141.2,1.5,16400
BMW, 3 Series,2015,Automatic,54593,Diesel,145,53.3,3,15000
BMW, 1 Series,2018,Automatic,23011,Petrol,145,48.7,2,16500
BMW, X1,2016,Manual,50402,Diesel,20,68.9,2,16000
BMW, 1 Series,2017,Automatic,36069,Petrol,200,39.8,3,19700
BMW, 3 Series,2017,Manual,9601,Diesel,145,64.2,2,17600
BMW, X1,2016,Manual,26117,Diesel,125,60.1,2,17200
BMW, 2 Series,2016,Manual,49753,Diesel,30,64.2,2,13300
BMW, 3 Series,2016,Manual,47546,Diesel,30,67.3,2,12600
BMW, 3 Series,2017,Automatic,29164,Hybrid,135,134.5,2,20000
BMW, 3 Series,2016,Automatic,38984,Diesel,145,54.3,3,18000
BMW, 5 Series,2013,Automatic,143624,Diesel,120,57.6,2,8595
BMW, X3,2006,Manual,91000,Diesel,305,39.2,2,3499
BMW, 3 Series,2018,Automatic,24043,Diesel,145,64.2,2,18480
BMW, 3 Series,2017,Automatic,5000,Diesel,150,51.4,3,24950
BMW, 5 Series,2017,Automatic,32000,Diesel,150,53.3,3,29250
BMW, 3 Series,2018,Automatic,21057,Diesel,150,64.2,0,18000
BMW, 1 Series,2016,Manual,28637,Petrol,125,53.3,1.5,11675
BMW, 3 Series,2017,Automatic,64218,Diesel,30,64.2,2,14650
BMW, 4 Series,2015,Manual,17000,Petrol,200,42.2,2,18500
BMW, 3 Series,2016,Automatic,48000,Other,0,134.5,2,17500
BMW, X3,2016,Automatic,68000,Diesel,145,54.3,2,18250
BMW, 3 Series,2017,Automatic,69000,Diesel,160,51.4,3,19250
BMW, 2 Series,2016,Automatic,17500,Petrol,200,39.8,3,20980
BMW, 1 Series,2015,Manual,28200,Petrol,30,56.5,1.5,10499
BMW, 4 Series,2016,Manual,11834,Diesel,125,57.6,2,17999
BMW, 1 Series,2013,Manual,77419,Diesel,125,60.1,2,7888
BMW, 3 Series,2016,Automatic,56000,Diesel,160,51.4,3,19950
BMW, 3 Series,2015,Automatic,50000,Diesel,145,56.5,3,18500
BMW, 3 Series,2016,Automatic,56000,Diesel,125,57.6,2,17150
BMW, X5,2014,Automatic,97000,Diesel,200,47.9,3,18990
BMW, 1 Series,2017,Manual,4000,Diesel,150,68.9,2,15200
BMW, 1 Series,2015,Manual,42000,Petrol,305,35.3,3,17500
BMW, 3 Series,2009,Manual,125000,Diesel,125,60.1,2,4150
BMW, X1,2015,Manual,37679,Diesel,125,58.9,2,14775
BMW, 4 Series,2016,Automatic,24650,Diesel,145,53.3,3,18475
BMW, 3 Series,2016,Automatic,23442,Diesel,30,64.2,2,16775
BMW, X4,2017,Automatic,40666,Diesel,145,54.3,2,22795
BMW, X6,2013,Automatic,70650,Diesel,325,36.7,3,19795
BMW, X5,2014,Automatic,40530,Diesel,200,45.6,3,19895
BMW, 1 Series,2013,Manual,56000,Diesel,30,62.8,2,9350
BMW, 4 Series,2014,Automatic,27000,Petrol,160,46.3,2,14950
BMW, M4,2017,Manual,15500,Petrol,330,32.1,3,35995
BMW, 1 Series,2013,Manual,89000,Diesel,30,65.7,2,7488
BMW, 1 Series,2013,Manual,50248,Diesel,30,65.7,2,10000
BMW, 6 Series,2017,Automatic,18000,Diesel,145,51.4,3,28900
BMW, 1 Series,2014,Manual,81000,Diesel,30,65.7,2,8400
BMW, 1 Series,2016,Manual,44000,Diesel,20,72.4,1.5,11350
BMW, X3,2016,Manual,28000,Diesel,160,52.3,2,20800
BMW, X5,2012,Automatic,37000,Diesel,300,37.7,3,19500
BMW, 3 Series,2009,Manual,78000,Diesel,125,58.9,2,6950
BMW, 3 Series,2017,Automatic,30000,Diesel,145,51.4,3,20950
BMW, X5,2015,Automatic,80000,Diesel,200,47.1,3,22950
BMW, 5 Series,2017,Automatic,33000,Diesel,145,65.7,2,21850
BMW, 3 Series,2011,Automatic,44000,Diesel,145,53.3,2,9750
BMW, 4 Series,2017,Manual,40000,Diesel,30,67.3,2,13999
BMW, 4 Series,2015,Automatic,45000,Diesel,30,65.7,2,16000
BMW, 4 Series,2016,Automatic,34993,Diesel,30,65.7,2,17500
BMW, 1 Series,2019,Automatic,16189,Diesel,150,67.3,2,18500
BMW, 1 Series,2016,Manual,44000,Petrol,125,53.3,1.5,10850
BMW, 1 Series,2016,Manual,39000,Petrol,125,53.3,1.5,11990
BMW, 1 Series,2016,Manual,32000,Petrol,125,53.3,1.5,12500
BMW, 5 Series,2014,Automatic,53000,Diesel,125,60.1,2,12950
BMW, X3,2015,Automatic,33000,Diesel,145,54.3,2,20500
BMW, 3 Series,2006,Automatic,20000,Petrol,540,28.8,2.2,14500
BMW, 3 Series,2011,Automatic,108000,Diesel,200,46.3,3,8500
BMW, 3 Series,2014,Manual,41384,Petrol,200,41.5,2,14000
BMW, X5,2012,Automatic,79100,Diesel,300,37.7,3,15500
BMW, 3 Series,2012,Automatic,83850,Petrol,200,43.5,2,11500
BMW, 5 Series,2013,Automatic,100400,Diesel,125,57.6,2,8500
BMW, 5 Series,2013,Automatic,78500,Diesel,125,57.6,2,10750
BMW, X1,2014,Manual,92500,Diesel,160,51.4,2,8500
BMW, 5 Series,2016,Automatic,17000,Diesel,125,60.1,2,18250
BMW, X3,2015,Automatic,42000,Diesel,145,54.3,2,20250
BMW, 5 Series,2010,Automatic,105000,Diesel,235,43.5,3,9250
BMW, X3,2013,Automatic,62000,Diesel,160,50.4,2,14750
BMW, 1 Series,2014,Manual,53000,Petrol,300,35.3,3,15750
BMW, X3,2016,Automatic,63000,Diesel,200,47.9,3,20750
BMW, X3,2015,Automatic,54000,Diesel,145,54.3,2,19850
BMW, M3,2016,Semi-Auto,33000,Petrol,300,34,3,33750
BMW, 2 Series,2016,Manual,50000,Diesel,30,64.2,2,13450
BMW, 1 Series,2013,Automatic,50000,Diesel,30,53.3,2,9750
BMW, 3 Series,2015,Automatic,73000,Diesel,145,56.5,3,15450
BMW, 5 Series,2012,Automatic,76000,Diesel,125,60.1,2,9250
BMW, 3 Series,2012,Automatic,84000,Diesel,30,62.8,2,10500
BMW, 5 Series,2013,Automatic,92000,Diesel,125,57.6,2,11550
BMW, 3 Series,2014,Automatic,92000,Diesel,125,60.1,2,11750
BMW, 3 Series,2018,Automatic,23217,Diesel,145,64.2,2,20800
BMW, 3 Series,2014,Manual,51477,Diesel,125,57.6,2,12800
BMW, X4,2015,Automatic,59016,Diesel,145,54.3,2,17000
BMW, 1 Series,2013,Manual,57542,Diesel,30,62.8,2,8700
BMW, 3 Series,2018,Automatic,20778,Diesel,145,57.7,2,21700
BMW, 1 Series,2015,Automatic,40960,Diesel,125,61.4,2,14800
BMW, 3 Series,2017,Automatic,28254,Diesel,145,51.4,3,24000
BMW, X1,2017,Automatic,15313,Diesel,150,60.1,2,21800
BMW, 3 Series,2012,Automatic,58000,Diesel,235,44.1,3,9990
BMW, 3 Series,2015,Manual,26000,Diesel,30,67.3,2,11490
BMW, 4 Series,2015,Automatic,67000,Diesel,30,65.7,2,15450
BMW, 3 Series,2013,Automatic,58000,Diesel,145,53.3,2,10950
BMW, 1 Series,2013,Manual,67000,Diesel,30,62.8,2,9500
BMW, X5,2015,Automatic,50000,Diesel,200,47.1,3,25900
BMW, 5 Series,2012,Manual,82000,Diesel,125,57.6,2,9950
BMW, 3 Series,2007,Automatic,79000,Petrol,565,28.5,3,8750
BMW, 1 Series,2017,Manual,53000,Diesel,20,72.4,1.5,11950
BMW, 3 Series,2017,Automatic,30000,Diesel,145,64.2,2,19000
BMW, X5,2012,Automatic,94000,Diesel,300,37.7,3,15900
BMW, 3 Series,2016,Automatic,20000,Diesel,135,56.5,3,16500
BMW, 1 Series,2016,Manual,43000,Diesel,0,83.1,1.5,11750
BMW, 2 Series,2015,Manual,11000,Petrol,125,50.4,1.5,14250
BMW, 5 Series,2016,Automatic,59000,Diesel,30,62.8,2,15750
BMW, X3,2015,Automatic,35000,Diesel,145,54.3,2,20500
BMW, 3 Series,2016,Manual,63000,Diesel,20,72.4,2,10490
BMW, 3 Series,2015,Manual,50000,Diesel,30,67.3,2,10990
BMW, 3 Series,2015,Automatic,66000,Diesel,145,53.3,3,14990
BMW, 1 Series,2015,Manual,43000,Diesel,30,65.7,2,9490
BMW, 5 Series,2015,Automatic,89000,Diesel,160,51.4,3,12490
BMW, 4 Series,2017,Automatic,21000,Diesel,145,53.3,3,20490
BMW, 3 Series,2014,Automatic,83000,Diesel,125,60.1,2,10490
BMW, 3 Series,2011,Automatic,97000,Diesel,150,53.3,2,8500
BMW, 1 Series,2016,Manual,40000,Petrol,125,52.3,1.5,14250
BMW, 3 Series,2016,Manual,36000,Diesel,30,64.2,2,15400
BMW, 4 Series,2017,Manual,30000,Diesel,145,62.8,2,17500
BMW, 5 Series,2003,Automatic,37000,Petrol,325,26.4,3,14950
BMW, M3,2010,Manual,79000,Petrol,570,22.8,4,17750
BMW, M3,2010,Manual,81000,Petrol,570,22.8,4,17650
BMW, X3,2015,Automatic,19000,Diesel,200,47.1,3,22950
BMW, M3,2004,Automatic,55000,Petrol,315,23.3,3.2,14950
BMW, 4 Series,2015,Automatic,36000,Petrol,160,46.3,2,15990
BMW, 3 Series,2013,Automatic,94000,Diesel,150,55.4,2,11250
BMW, 1 Series,2010,Automatic,60000,Diesel,145,53.3,2,7990
BMW, 5 Series,2015,Automatic,82000,Diesel,30,62.8,2,12900
BMW, 3 Series,2016,Automatic,28000,Diesel,30,64.2,2,17750
BMW, X1,2019,Manual,7000,Petrol,150,51.4,1.5,22500
BMW, 3 Series,2016,Automatic,46000,Diesel,30,64.2,2,16750
BMW, 4 Series,2016,Automatic,57000,Diesel,30,65.7,2,14250
BMW, 1 Series,2015,Manual,33000,Diesel,20,72.4,1.5,10950
BMW, M4,2016,Automatic,800,Petrol,300,34,3,39500
BMW, 3 Series,2017,Automatic,60000,Diesel,145,64.2,2,16500
BMW, 5 Series,2014,Automatic,59000,Diesel,125,57.6,2,13990
BMW, 4 Series,2015,Automatic,76000,Diesel,160,50.4,3,15490
BMW, X1,2015,Automatic,57000,Diesel,160,51.4,2,12990
BMW, 1 Series,2015,Manual,48000,Petrol,125,50.4,1.6,8490
BMW, X1,2013,Manual,47000,Diesel,160,51.4,2,8990
BMW, 1 Series,2016,Automatic,14000,Petrol,235,37.7,3,17990
BMW, 1 Series,2016,Manual,45000,Diesel,20,72.4,1.5,8990
BMW, 1 Series,2016,Manual,49000,Diesel,30,62.8,2,11490
BMW, 5 Series,2016,Automatic,87000,Diesel,160,51.4,3,13990
BMW, 5 Series,2015,Automatic,60000,Diesel,160,51.4,3,15490
BMW, X3,2012,Automatic,90000,Diesel,160,50.4,2,10990
BMW, 3 Series,2016,Automatic,44000,Diesel,30,62.8,2,15490
BMW, 1 Series,2015,Manual,43000,Petrol,125,50.4,1.6,8990
BMW, 5 Series,2015,Automatic,48000,Diesel,30,62.8,2,13990
BMW, 1 Series,2015,Manual,39000,Petrol,30,56.5,1.5,8990
BMW, 5 Series,2015,Automatic,25000,Diesel,20,68.9,2,13990
BMW, 1 Series,2015,Manual,26000,Petrol,145,48.7,1.6,9990
BMW, 5 Series,2013,Automatic,88000,Diesel,125,57.6,2,10490
BMW, 5 Series,2015,Automatic,47000,Diesel,30,62.8,2,13490
BMW, 3 Series,2013,Automatic,76000,Diesel,125,58.9,2,10990
BMW, X6,2013,Automatic,80000,Diesel,300,37.7,3,16990
BMW, X3,2016,Automatic,50000,Diesel,145,54.3,2,19990
BMW, 1 Series,2014,Manual,59000,Diesel,30,65.7,2,8490
BMW, 5 Series,2014,Automatic,59000,Diesel,125,57.6,2,12490
BMW, 5 Series,2014,Automatic,39000,Diesel,125,57.6,2,13490
BMW, 5 Series,2012,Automatic,82000,Diesel,160,51.4,3,11490
BMW, Z4,2014,Manual,31000,Petrol,200,41.5,2,12490
BMW, 1 Series,2015,Manual,49000,Petrol,125,50.4,1.6,8490
BMW, 3 Series,2011,Manual,90000,Diesel,30,62.8,2,6490
BMW, 3 Series,2016,Manual,53000,Diesel,30,64.2,2,12990
BMW, 3 Series,2013,Manual,51000,Diesel,145,55.4,2,9990
BMW, 5 Series,2016,Automatic,57000,Diesel,30,62.8,2,13990
BMW, 1 Series,2016,Manual,86000,Diesel,20,68.9,2,6990
BMW, 1 Series,2015,Manual,50000,Petrol,125,50.4,1.6,8490
BMW, 3 Series,2015,Automatic,29000,Diesel,145,56.5,3,15990
BMW, 1 Series,2017,Manual,31000,Petrol,260,36.2,3,16490
BMW, 3 Series,2012,Manual,59000,Diesel,145,55.4,2,8990
BMW, 1 Series,2015,Manual,83000,Diesel,20,68.9,2,7490
BMW, 7 Series,2015,Automatic,52000,Diesel,145,56.5,3,25990
BMW, 5 Series,2015,Automatic,64000,Diesel,145,56.5,2,13990
BMW, 2 Series,2016,Automatic,22000,Petrol,235,38.2,3,18990
BMW, 4 Series,2017,Manual,19000,Petrol,145,46.3,2,17990
BMW, 5 Series,2016,Automatic,32000,Petrol,555,28.5,4.4,30990
BMW, 5 Series,2016,Automatic,34000,Diesel,30,62.8,2,14990
BMW, 4 Series,2015,Automatic,40000,Diesel,125,60.1,2,15490
BMW, 5 Series,2015,Automatic,50000,Diesel,160,50.4,3,15990
BMW, X5,2013,Automatic,81000,Diesel,200,45.6,3,20990
BMW, 1 Series,2017,Automatic,26000,Diesel,125,61.4,2,15490
BMW, 3 Series,2016,Automatic,35000,Diesel,160,51.4,3,20990
BMW, 5 Series,2016,Automatic,53000,Diesel,160,51.4,3,15990
BMW, 1 Series,2015,Manual,62000,Petrol,125,50.4,1.6,7990
BMW, 3 Series,2014,Automatic,77000,Diesel,145,55.4,2,11490
BMW, 1 Series,2015,Manual,30000,Diesel,20,70.6,1.5,10490
BMW, X3,2015,Automatic,74000,Diesel,145,54.3,2,15490
BMW, 2 Series,2017,Manual,28000,Diesel,125,60.1,2,13490
BMW, 3 Series,2012,Manual,62000,Diesel,145,55.4,2,8990
BMW, 2 Series,2015,Manual,36000,Petrol,145,47.1,1.5,12990
BMW, 5 Series,2017,Automatic,42000,Diesel,145,53.3,3,24990
BMW, 2 Series,2016,Manual,24000,Petrol,300,34.9,3,16490
BMW, 3 Series,2016,Automatic,40000,Diesel,160,51.4,3,17990
BMW, 5 Series,2015,Automatic,60000,Diesel,160,50.4,3,16490
BMW, 5 Series,2016,Automatic,37000,Petrol,555,28.5,4.4,31990
BMW, 1 Series,2015,Manual,74000,Diesel,30,65.7,2,8990
BMW, 1 Series,2012,Automatic,75000,Diesel,30,62.8,2,7490
BMW, 3 Series,2014,Automatic,91000,Diesel,145,55.4,2,11990
BMW, 3 Series,2015,Automatic,68000,Diesel,20,70.6,2,10990
BMW, 3 Series,2011,Manual,78000,Diesel,30,62.8,2,7490
BMW, 3 Series,2013,Manual,80000,Diesel,125,60.1,2,8990
BMW, X5,2012,Automatic,60000,Diesel,300,37.7,3,15490
BMW, Z4,2009,Manual,76000,Petrol,325,30.1,3,9490
BMW, 3 Series,2015,Automatic,85000,Diesel,125,61.4,2,10990
BMW, X3,2015,Automatic,31000,Diesel,145,55.4,2,14490
BMW, 5 Series,2013,Automatic,75000,Diesel,125,60.1,2,10490
BMW, 1 Series,2016,Manual,42000,Petrol,125,53.3,1.5,9490
BMW, 3 Series,2011,Automatic,59000,Diesel,235,44.1,3,9490
BMW, 4 Series,2015,Automatic,41000,Diesel,30,65.7,2,14990
BMW, 1 Series,2016,Manual,43000,Diesel,20,72.4,1.5,8990
BMW, 1 Series,2015,Manual,47000,Petrol,125,53.3,1.5,8990
BMW, 3 Series,2016,Manual,50000,Diesel,125,58.9,2,13490
BMW, 5 Series,2012,Automatic,67000,Diesel,160,49.6,3,12990
BMW, 3 Series,2016,Manual,25000,Diesel,30,67.3,2,12490
BMW, 4 Series,2016,Automatic,28000,Petrol,300,34,3,32990
BMW, 3 Series,2012,Automatic,47000,Diesel,235,44.1,3,10990
BMW, 1 Series,2015,Manual,56000,Diesel,20,68.9,2,8990
BMW, 3 Series,2014,Automatic,82000,Diesel,125,58.9,2,10990
BMW, X1,2013,Manual,64000,Diesel,160,51.4,2,7990
BMW, 3 Series,2015,Manual,83000,Diesel,125,62.8,2,8490
BMW, 4 Series,2017,Automatic,51000,Diesel,30,65.7,2,15490
BMW, 5 Series,2015,Automatic,56000,Diesel,160,50.4,3,15990
BMW, 3 Series,2013,Automatic,73000,Diesel,125,57.6,3,11990
BMW, 3 Series,2013,Automatic,75000,Diesel,145,53.3,2,8990
BMW, 1 Series,2015,Manual,46000,Petrol,125,53.3,1.5,8490
BMW, 1 Series,2016,Manual,51000,Diesel,20,70.6,1.5,10490
BMW, X1,2011,Manual,92000,Diesel,145,54.3,2,6990
BMW, 5 Series,2013,Automatic,75000,Diesel,125,57.6,2,10990
BMW, 1 Series,2012,Manual,74000,Diesel,30,62.8,2,6990
BMW, 3 Series,2013,Automatic,90000,Diesel,160,50.4,2,8990
BMW, X3,2011,Automatic,90000,Diesel,160,50.4,2,8990
BMW, 5 Series,2015,Automatic,76000,Diesel,30,62.8,2,11990
BMW, 1 Series,2016,Manual,17000,Diesel,20,72.4,1.5,10490
BMW, 1 Series,2017,Manual,12000,Diesel,145,72.4,1.5,11990
BMW, 5 Series,2014,Automatic,73000,Diesel,125,57.6,2,11490
BMW, 1 Series,2015,Manual,42000,Diesel,125,57.6,2,10990
BMW, 1 Series,2017,Automatic,33000,Petrol,145,39.8,3,18490
BMW, 5 Series,2013,Automatic,88000,Diesel,145,55.4,2,10990
BMW, 3 Series,2015,Automatic,63000,Diesel,30,64.2,2,13490
BMW, 1 Series,2013,Manual,65000,Diesel,30,65.7,2,7990
BMW, 5 Series,2016,Automatic,37000,Diesel,30,62.8,2,13990
BMW, 1 Series,2016,Manual,40000,Diesel,0,83.1,1.5,9990
BMW, 3 Series,2013,Manual,98000,Diesel,30,62.8,2,10990
BMW, 3 Series,2014,Manual,61000,Diesel,125,60.1,2,12995
BMW, 5 Series,2015,Automatic,88000,Diesel,30,62.8,2,12490
BMW, 5 Series,2014,Automatic,68000,Diesel,125,57.6,2,12490
BMW, X3,2012,Automatic,70000,Diesel,160,50.4,2,12490
BMW, 5 Series,2017,Automatic,33000,Diesel,145,65.7,2,20490
BMW, X5,2016,Automatic,62000,Diesel,200,47.1,3,25990
BMW, 3 Series,2017,Automatic,29000,Diesel,145,51.4,3,19990
BMW, 5 Series,2015,Automatic,86000,Diesel,160,51.4,3,12990
BMW, 3 Series,2017,Manual,26000,Petrol,125,52.3,1.5,12490
BMW, 1 Series,2015,Manual,35000,Petrol,125,50.4,1.6,9490
BMW, 3 Series,2016,Manual,32000,Diesel,30,67.3,2,12490
BMW, 3 Series,2014,Automatic,76000,Diesel,30,62.8,2,10490
BMW, 4 Series,2014,Manual,92000,Diesel,125,60.1,2,9990
BMW, 2 Series,2017,Manual,22000,Petrol,145,52.3,1.5,11990
BMW, 5 Series,2015,Automatic,52000,Diesel,30,62.8,2,13990
BMW, 3 Series,2017,Automatic,24000,Diesel,145,49.6,3,21990
BMW, Z4,2014,Manual,36000,Petrol,200,41.5,2,11990
BMW, 5 Series,2015,Automatic,61000,Diesel,30,62.8,2,12990
BMW, 3 Series,2015,Manual,76000,Diesel,20,68.9,2,9490
BMW, 1 Series,2016,Automatic,26000,Petrol,235,37.7,3,16990
BMW, 5 Series,2016,Automatic,80000,Diesel,30,62.8,2,12990
BMW, 5 Series,2015,Automatic,96000,Diesel,30,62.8,2,10990
BMW, 3 Series,2016,Automatic,36000,Diesel,160,51.4,3,17990
BMW, 1 Series,2015,Manual,45000,Diesel,30,65.7,2,10490
BMW, 1 Series,2016,Manual,23000,Petrol,260,36.2,3,16990
BMW, 2 Series,2015,Manual,76000,Diesel,30,64.2,2,11490
BMW, 5 Series,2016,Automatic,47000,Diesel,30,62.8,2,14490
BMW, 5 Series,2016,Automatic,57000,Diesel,30,62.8,2,13990
BMW, 5 Series,2013,Automatic,74000,Diesel,125,57.6,2,10490
BMW, X5,2016,Automatic,34000,Diesel,200,47.9,3,24990
BMW, 3 Series,2013,Automatic,95000,Diesel,125,58.9,2,10490
BMW, 3 Series,2011,Manual,78000,Diesel,125,60.1,2,7490
BMW, 5 Series,2016,Automatic,50000,Diesel,30,62.8,2,14490
BMW, 3 Series,2016,Automatic,46000,Diesel,30,64.2,2,13990
BMW, X5,2015,Automatic,48000,Diesel,200,47.1,3,24990
BMW, 3 Series,2012,Manual,64000,Diesel,145,55.4,2,8990
BMW, 1 Series,2016,Manual,36000,Diesel,20,68.9,2,10490
BMW, 1 Series,2016,Manual,40000,Diesel,30,65.7,2,11490
BMW, 1 Series,2015,Manual,40000,Diesel,20,72.4,1.5,8990
BMW, 6 Series,2016,Automatic,34000,Diesel,200,49.6,3,20990
BMW, X1,2014,Manual,50000,Diesel,160,51.4,2,9490
BMW, 1 Series,2015,Manual,43000,Petrol,145,49.6,1.6,10490
BMW, 3 Series,2012,Manual,65000,Diesel,125,60.1,2,8990
BMW, 3 Series,2015,Manual,62000,Diesel,145,55.4,2,12990
BMW, 3 Series,2016,Automatic,63000,Diesel,125,57.6,2,14990
BMW, X5,2015,Automatic,53000,Diesel,200,47.1,3,22990
BMW, 1 Series,2013,Automatic,63000,Diesel,160,51.4,2,9490
BMW, 3 Series,2016,Automatic,38000,Diesel,160,51.4,3,18990
BMW, 5 Series,2016,Automatic,89000,Diesel,125,60.1,2,12990
BMW, 3 Series,2013,Manual,93000,Petrol,145,47.9,1.6,7490
BMW, X5,2015,Automatic,60000,Diesel,200,47.1,3,24990
BMW, X5,2011,Automatic,70000,Diesel,300,37.7,3,14990
BMW, X5,2012,Automatic,92000,Diesel,300,38.2,3,12990
BMW, 3 Series,2011,Manual,84000,Diesel,125,60.1,2,7490
BMW, 1 Series,2016,Manual,25000,Diesel,20,72.4,1.5,10490
BMW, 3 Series,2013,Automatic,62000,Diesel,30,62.8,2,10990
BMW, X5,2010,Automatic,77000,Diesel,300,37.7,3,12990
BMW, 3 Series,2012,Manual,81000,Diesel,30,61.4,2,7490
BMW, 3 Series,2010,Automatic,55000,Diesel,235,44.1,3,9990
BMW, 3 Series,2016,Manual,69000,Diesel,20,68.9,2,9490
BMW, 3 Series,2011,Automatic,77000,Diesel,200,45.6,3,9990
BMW, 3 Series,2013,Automatic,60000,Diesel,30,62.8,2,9490
BMW, 4 Series,2014,Automatic,72000,Diesel,125,60.1,2,12490
BMW, X1,2014,Automatic,68000,Diesel,145,56.5,2,9990
BMW, 1 Series,2013,Manual,66000,Diesel,125,60.1,2,6990
BMW, X5,2019,Automatic,3330,Diesel,150,37.7,3,47250
BMW, 8 Series,2019,Automatic,11111,Petrol,150,26.9,4.4,65000
BMW, 2 Series,2015,Manual,33000,Diesel,30,64.2,2,12490
BMW, 1 Series,2016,Manual,84000,Diesel,20,72.4,1.5,7490
BMW, 1 Series,2016,Manual,35000,Petrol,125,52.3,1.5,11490
BMW, 3 Series,2011,Automatic,73000,Diesel,235,42.8,3,10490
BMW, 1 Series,2014,Manual,42000,Petrol,145,50.4,1.6,7990
BMW, 5 Series,2015,Automatic,38000,Diesel,160,51.4,3,15990
BMW, 5 Series,2015,Automatic,45000,Diesel,160,51.4,3,15490
BMW, 5 Series,2019,Automatic,1550,Hybrid,140,156.9,2,31550
BMW, X5,2019,Automatic,5800,Diesel,150,37.7,3,49750
BMW, X5,2019,Automatic,6283,Petrol,145,27.2,3,52500
BMW, 7 Series,2019,Automatic,4202,Diesel,145,41.5,3,50850
BMW, 1 Series,2016,Automatic,46704,Petrol,205,39.8,3,17950
BMW, 5 Series,2020,Automatic,101,Diesel,145,60.1,3,34750
BMW, 2 Series,2016,Manual,42281,Diesel,20,68.9,2,11850
BMW, 1 Series,2019,Manual,8910,Diesel,145,78.5,1.5,15750
BMW, 3 Series,2019,Automatic,6579,Petrol,150,42.2,2,26750
BMW, X3,2019,Automatic,4020,Diesel,150,54.3,2,33350
BMW, X5,2019,Automatic,11311,Diesel,150,33.6,3,61550
BMW, 3 Series,2015,Automatic,71501,Diesel,145,56.5,3,13950
BMW, 5 Series,2014,Automatic,85000,Diesel,125,57.6,2,11990
BMW, 5 Series,2020,Automatic,101,Diesel,145,52.3,2,26750
BMW, 1 Series,2019,Manual,2252,Petrol,145,41.5,1.5,22500
BMW, 3 Series,2020,Automatic,101,Diesel,145,44.1,3,41850
BMW, Z4,2020,Automatic,101,Petrol,145,38.7,2,28500
BMW, 7 Series,2019,Automatic,1775,Diesel,145,41.5,3,51950
BMW, 3 Series,2019,Automatic,7624,Diesel,145,48.7,2,30850
BMW, 5 Series,2017,Automatic,34704,Diesel,150,65.7,2,21850
BMW, 3 Series,2014,Automatic,85000,Diesel,145,55.4,2,13990
BMW, 3 Series,2010,Manual,67000,Diesel,125,60.1,2,8300
BMW, 5 Series,2015,Automatic,37000,Diesel,30,62.8,2,13990
BMW, 7 Series,2016,Automatic,33000,Diesel,145,54.3,3,29990
BMW, 1 Series,2017,Manual,31000,Diesel,20,68.9,2,11490
BMW, 1 Series,2015,Manual,50000,Petrol,125,50.4,1.6,8490
BMW, 4 Series,2017,Automatic,25168,Diesel,160,51.4,3,22500
BMW, X1,2019,Automatic,6300,Diesel,145,50.4,2,30850
BMW, 5 Series,2017,Automatic,15899,Diesel,145,57.7,2,27750
BMW, 2 Series,2015,Automatic,30000,Petrol,125,53.3,1.5,10990
BMW, 1 Series,2017,Manual,16000,Diesel,145,72.4,1.5,11490
BMW, 5 Series,2013,Automatic,56000,Diesel,125,57.6,2,11990
BMW, 1 Series,2015,Automatic,45000,Diesel,125,60.1,2,13490
BMW, 1 Series,2016,Automatic,43000,Diesel,30,65.7,2,12490
BMW, 3 Series,2016,Automatic,45000,Diesel,30,64.2,2,13990
BMW, 5 Series,2014,Automatic,62000,Diesel,160,51.4,3,14490
BMW, 1 Series,2015,Manual,39000,Diesel,20,72.4,1.5,8990
BMW, 5 Series,2016,Automatic,52000,Diesel,30,62.8,2,14490
BMW, i3,2016,Automatic,19995,Hybrid,0,470.8,0,19850
BMW, 5 Series,2019,Automatic,18733,Hybrid,140,141.3,2,31550
BMW, 5 Series,2017,Automatic,28629,Diesel,125,60.1,2,23950
BMW, 3 Series,2019,Automatic,22500,Petrol,150,51.4,1.5,18950
BMW, 5 Series,2019,Automatic,6800,Petrol,145,50.4,2,28950
BMW, 5 Series,2019,Automatic,6000,Diesel,145,62.8,2,30850
BMW, X7,2019,Automatic,9811,Diesel,145,33.6,3,62850
BMW, 5 Series,2019,Automatic,7390,Petrol,145,39.2,3,38500
